Time,A,C,DA,DR,D_A,D_R,MA,MR,R
0.437804,286,8,0,0,1,1,41,10,0
0.437919,286,8,0,0,1,1,40,10,0
0.43869,287,8,1,0,0,1,40,10,0
0.438745,288,8,1,0,0,1,40,10,0
0.438777,289,8,1,0,0,1,40,10,0
0.438782,290,8,1,0,0,1,40,10,0
0.43929,289,8,0,0,1,1,40,10,0
0.439597,289,8,0,0,1,1,39,10,0
0.439968,290,8,0,0,1,1,39,10,0
0.439988,291,8,0,1,1,0,39,10,0
0.440217,290,8,0,0,1,1,39,10,0
0.440342,291,8,0,0,1,1,39,10,0
0.441287,291,8,0,0,1,1,40,10,0
0.442262,292,8,0,0,1,1,40,10,0
0.442772,293,8,0,1,1,0,40,10,0
0.442977,292,8,0,1,1,0,40,10,0
0.443336,293,8,0,1,1,0,40,10,0
0.443735,293,8,0,1,1,0,39,10,0
0.443828,292,8,0,1,1,0,39,10,0
0.44401,293,8,0,1,1,0,39,10,0
0.44424,292,8,0,0,1,1,39,10,0
0.444439,293,8,0,0,1,1,39,10,0
0.444546,292,8,0,0,1,1,39,10,0
0.444825,292,8,0,0,1,1,40,10,0
0.445248,293,8,0,1,1,0,40,10,0
0.445329,294,8,0,1,1,0,40,10,0
0.445716,295,8,0,1,1,0,40,10,0
0.445988,296,8,0,1,1,0,40,10,0
0.446333,295,8,0,0,1,1,40,10,0
0.446556,296,8,0,0,1,1,40,10,0
0.446609,297,8,0,0,1,1,40,10,0
0.446858,298,8,0,0,1,1,40,10,0
0.447033,297,8,0,0,1,1,40,10,0
0.447167,298,8,0,0,1,1,40,10,0
0.447256,299,8,0,0,1,1,40,10,0
0.447902,300,8,0,0,1,1,40,10,0
0.448419,300,8,0,0,1,1,41,10,0
0.448565,300,8,0,0,1,1,40,10,0
0.4486,301,8,0,0,1,1,40,10,0
0.448709,302,8,0,0,1,1,40,10,0
0.449524,303,8,0,0,1,1,40,10,0
0.449703,304,8,0,0,1,1,40,10,0
0.449889,304,8,0,0,1,1,41,10,0
0.449989,305,8,0,0,1,1,41,10,0
0.450193,306,8,0,0,1,1,41,10,0
0.450218,307,8,0,0,1,1,41,10,0
0.45054,306,8,0,0,1,1,41,10,0
0.450684,306,8,0,0,1,1,42,10,0
0.451363,305,8,0,0,1,1,42,10,0
0.451709,306,8,0,0,1,1,42,10,0
0.452099,307,8,0,0,1,1,42,10,0
0.452263,308,8,0,0,1,1,42,10,0
0.452332,309,8,0,0,1,1,42,10,0
0.452443,309,8,0,0,1,1,41,10,0
0.452793,310,8,0,1,1,0,41,10,0
0.453012,309,8,0,1,1,0,41,10,0
0.453161,310,8,0,1,1,0,41,10,0
0.453556,310,8,0,1,1,0,42,10,0
0.45372,310,8,0,1,1,0,41,10,0
0.454597,311,8,0,1,1,0,41,10,0
0.455306,312,8,0,1,1,0,41,10,0
0.455349,311,8,0,0,1,1,41,10,0
0.455447,312,8,0,0,1,1,41,10,0
0.455473,313,8,0,0,1,1,41,10,0
0.455507,314,8,0,0,1,1,41,10,0
0.455568,315,8,0,0,1,1,41,10,0
0.455658,314,8,0,0,1,1,41,10,0
0.456961,313,8,0,0,1,1,41,10,0
0.457228,313,8,0,0,1,1,40,10,0
0.457349,314,8,0,0,1,1,40,10,0
0.457444,314,8,0,0,1,1,41,10,0
0.457519,314,8,0,0,1,1,42,10,0
0.458169,314,8,0,0,1,1,43,10,0
0.458171,315,8,0,0,1,1,43,10,0
0.458245,314,8,0,0,1,1,43,10,0
0.458322,315,8,0,0,1,1,43,10,0
0.45858,316,8,0,0,1,1,43,10,0
0.458665,315,8,0,0,1,1,43,10,0
0.45875,316,8,0,0,1,1,43,10,0
0.458899,317,8,0,0,1,1,43,10,0
0.459369,318,8,0,0,1,1,43,10,0
0.459475,319,8,0,0,1,1,43,10,0
0.460304,320,8,0,0,1,1,43,10,0
0.460492,321,8,0,0,1,1,43,10,0
0.461052,321,8,0,0,1,1,44,10,0
0.461379,321,8,0,0,1,1,45,10,0
0.461409,322,8,0,0,1,1,45,10,0
0.462091,323,8,0,0,1,1,45,10,0
0.463121,324,8,0,1,1,0,45,10,0
0.463131,324,8,0,1,1,0,46,10,0
0.463195,325,8,0,1,1,0,46,10,0
0.463337,326,8,0,1,1,0,46,10,0
0.463351,325,8,0,0,1,1,46,10,0
0.463517,326,8,0,0,1,1,46,10,0
0.463602,327,8,0,0,1,1,46,10,0
0.463635,328,8,0,0,1,1,46,10,0
0.464112,328,8,0,0,1,1,47,10,0
0.464255,329,8,0,0,1,1,47,10,0
0.464672,330,8,0,0,1,1,47,10,0
0.464768,331,8,1,0,0,1,47,10,0
0.46506,332,8,1,0,0,1,47,10,0
0.465587,333,8,1,0,0,1,47,10,0
0.465711,333,8,1,0,0,1,46,10,0
0.465711,334,8,1,0,0,1,46,10,0
0.465794,333,8,1,0,0,1,46,10,0
0.465953,334,8,1,0,0,1,46,10,0
0.466055,335,8,1,0,0,1,46,10,0
0.466236,336,8,1,0,0,1,46,10,0
0.46649,337,8,1,0,0,1,46,10,0
0.466784,338,8,1,0,0,1,46,10,0
0.466865,337,8,0,0,1,1,46,10,0
0.467472,338,8,0,0,1,1,46,10,0
0.467548,339,8,0,0,1,1,46,10,0
0.467602,340,8,0,0,1,1,46,10,0
0.46768,341,8,0,0,1,1,46,10,0
0.468366,342,8,0,0,1,1,46,10,0
0.468371,343,8,0,0,1,1,46,10,0
0.468882,344,8,0,0,1,1,46,10,0
0.468935,345,8,0,0,1,1,46,10,0
0.469012,344,8,0,0,1,1,46,10,0
0.469221,343,8,0,0,1,1,46,10,0
0.469853,344,8,0,0,1,1,46,10,0
0.470109,345,8,0,0,1,1,46,10,0
0.470476,345,8,0,0,1,1,46,9,0
0.470511,346,8,0,0,1,1,46,9,0
0.47062,347,8,0,0,1,1,46,9,0
0.470873,348,8,0,0,1,1,46,9,0
0.471403,349,8,0,0,1,1,46,9,0
0.471439,349,8,0,0,1,1,47,9,0
0.471937,350,8,0,0,1,1,47,9,0
0.471963,351,8,0,0,1,1,47,9,0
0.472456,352,8,0,0,1,1,47,9,0
0.472457,353,8,0,0,1,1,47,9,0
0.472734,353,8,0,0,1,1,46,9,0
0.473623,353,8,0,0,1,1,47,9,0
0.475475,354,8,0,0,1,1,47,9,0
0.475478,354,8,0,0,1,1,48,9,0
0.476074,355,8,0,0,1,1,48,9,0
0.476213,356,8,0,0,1,1,48,9,0
0.476215,357,8,0,0,1,1,48,9,0
0.476849,358,8,0,0,1,1,48,9,0
0.476861,357,8,0,0,1,1,48,9,0
0.476998,358,8,0,0,1,1,48,9,0
0.477087,359,8,0,0,1,1,48,9,0
0.477621,360,8,0,0,1,1,48,9,0
0.47763,361,8,0,0,1,1,48,9,0
0.477818,361,8,0,0,1,1,49,9,0
0.477921,362,8,0,0,1,1,49,9,0
0.478332,363,8,0,0,1,1,49,9,0
0.478671,362,8,0,0,1,1,49,9,0
0.479372,362,8,0,0,1,1,50,9,0
0.479648,361,8,0,0,1,1,50,9,0
0.479748,362,8,0,0,1,1,50,9,0
0.48026,363,8,0,0,1,1,50,9,0
0.480422,362,8,0,0,1,1,50,9,0
0.481037,363,8,0,0,1,1,50,9,0
0.481338,363,8,0,0,1,1,49,9,0
0.482167,363,8,0,0,1,1,50,9,0
0.482769,363,8,0,0,1,1,49,9,0
0.48313,364,8,0,0,1,1,49,9,0
0.483181,365,8,0,0,1,1,49,9,0
0.483493,366,8,0,0,1,1,49,9,0
0.483754,367,8,0,0,1,1,49,9,0
0.483852,366,8,0,0,1,1,49,9,0
0.483902,367,8,0,0,1,1,49,9,0
0.484417,367,8,0,0,1,1,48,9,0
0.484585,368,8,0,0,1,1,48,9,0
0.484845,369,8,0,0,1,1,48,9,0
0.484977,368,8,0,0,1,1,48,9,0
0.485042,369,8,0,0,1,1,48,9,0
0.485099,370,8,0,0,1,1,48,9,0
0.485169,371,8,0,1,1,0,48,9,0
0.48556,372,8,1,1,0,0,48,9,0
0.486087,373,8,1,1,0,0,48,9,0
0.48628,374,8,1,1,0,0,48,9,0
0.486421,374,8,1,1,0,0,48,9,1
0.486641,375,8,1,1,0,0,48,9,1
0.486728,376,8,1,1,0,0,48,9,1
0.486876,377,8,1,1,0,0,48,9,1
0.486944,376,9,1,1,0,0,48,9,0
0.486982,377,9,1,1,0,0,48,9,0
0.487015,378,9,1,1,0,0,48,9,0
0.487098,379,9,1,1,0,0,48,9,0
0.487408,379,9,1,1,0,0,47,9,0
0.487625,380,9,1,1,0,0,47,9,0
0.488673,381,9,1,1,0,0,47,9,0
0.489506,382,9,1,1,0,0,47,9,0
0.490212,383,9,1,1,0,0,47,9,0
0.490215,383,9,1,1,0,0,46,9,0
0.490247,382,9,1,0,0,1,46,9,0
0.490709,383,9,1,0,0,1,46,9,0
0.491218,382,9,0,0,1,1,46,9,0
0.491667,383,9,0,0,1,1,46,9,0
0.492549,384,9,0,0,1,1,46,9,0
0.492918,383,9,0,0,1,1,46,9,0
0.493278,383,9,0,0,1,1,47,9,0
0.494004,384,9,0,0,1,1,47,9,0
0.494038,384,9,0,0,1,1,46,9,0
0.494144,385,9,0,0,1,1,46,9,0
0.49446,386,9,0,0,1,1,46,9,0
0.495127,387,9,0,0,1,1,46,9,0
0.495638,386,9,0,0,1,1,46,9,0
0.495705,387,9,0,0,1,1,46,9,0
0.495802,388,9,0,0,1,1,46,9,0
0.495922,389,9,0,0,1,1,46,9,0
0.495942,390,9,0,0,1,1,46,9,0
0.496571,390,9,0,0,1,1,47,9,0
0.496823,391,9,0,0,1,1,47,9,0
0.497544,392,9,0,0,1,1,47,9,0
0.498026,393,9,0,0,1,1,47,9,0
0.498064,392,9,0,0,1,1,47,9,0
0.498594,393,9,0,0,1,1,47,9,0
0.498594,394,9,0,0,1,1,47,9,0
0.49895,394,9,0,0,1,1,46,9,0
0.499401,394,9,0,0,1,1,45,9,0
0.500217,395,9,0,0,1,1,45,9,0
0.500254,396,9,0,0,1,1,45,9,0
0.50038,396,9,0,0,1,1,46,9,0
0.50075,397,9,0,0,1,1,46,9,0
0.501595,397,9,0,0,1,1,47,9,0
0.501622,397,9,0,0,1,1,48,9,0
0.501779,397,9,0,0,1,1,49,9,0
0.502406,396,9,0,0,1,1,49,9,0
0.502442,396,9,0,0,1,1,48,9,0
0.502843,396,9,0,0,1,1,47,9,0
0.502912,397,9,0,0,1,1,47,9,0
0.503175,398,9,0,0,1,1,47,9,0
0.503543,399,9,0,0,1,1,47,9,0
0.5036,400,9,0,0,1,1,47,9,0
0.503614,401,9,0,0,1,1,47,9,0
0.504097,402,9,0,0,1,1,47,9,0
0.504615,402,9,0,0,1,1,46,9,0
0.504968,402,9,0,0,1,1,46,9,1
0.505449,401,10,0,0,1,1,46,9,0
0.505566,401,10,0,0,1,1,45,9,0
0.505764,402,10,0,0,1,1,45,9,0
0.506697,403,10,0,0,1,1,45,9,0
0.506906,404,10,0,0,1,1,45,9,0
0.507002,404,10,0,0,1,1,46,9,0
0.507024,405,10,0,0,1,1,46,9,0
0.507066,405,10,0,0,1,1,47,9,0
0.507101,405,10,0,0,1,1,46,9,0
0.507416,404,10,0,0,1,1,46,9,0
0.507582,405,10,0,0,1,1,46,9,0
0.507676,406,10,0,0,1,1,46,9,0
0.507724,407,10,0,0,1,1,46,9,0
0.508225,408,10,0,1,1,0,46,9,0
0.508231,407,10,0,1,1,0,46,9,0
0.508402,408,10,0,1,1,0,46,9,0
0.508424,409,10,0,1,1,0,46,9,0
0.50916,408,10,0,0,1,1,46,9,0
0.509289,409,10,0,0,1,1,46,9,0
0.509479,410,10,0,0,1,1,46,9,0
0.509507,411,10,0,0,1,1,46,9,0
0.509644,411,10,0,0,1,1,46,10,0
0.509819,412,10,0,0,1,1,46,10,0
0.509821,411,10,0,0,1,1,46,10,0
0.509849,411,10,0,0,1,1,45,10,0
0.509874,412,10,0,0,1,1,45,10,0
0.510255,411,10,0,0,1,1,45,10,0
0.510314,412,10,0,0,1,1,45,10,0
0.510489,413,10,0,0,1,1,45,10,0
0.510599,414,10,0,0,1,1,45,10,0
0.510649,413,10,0,0,1,1,45,10,0
0.511054,414,10,0,0,1,1,45,10,0
0.511495,414,10,0,0,1,1,46,10,0
0.511579,415,10,0,0,1,1,46,10,0
0.511784,416,10,0,0,1,1,46,10,0
0.511798,416,10,0,0,1,1,46,10,1
0.512191,417,10,0,0,1,1,46,10,1
0.512251,416,11,0,0,1,1,46,10,0
0.512299,415,11,0,0,1,1,46,10,0
0.51256,416,11,0,0,1,1,46,10,0
0.512706,417,11,0,0,1,1,46,10,0
0.512912,418,11,0,1,1,0,46,10,0
0.512987,419,11,0,1,1,0,46,10,0
0.513049,420,11,0,1,1,0,46,10,0
0.51325,419,11,0,1,1,0,46,10,0
0.513425,420,11,0,1,1,0,46,10,0
0.513589,420,11,0,1,1,0,45,10,0
0.513807,421,11,0,1,1,0,45,10,0
0.514432,422,11,0,1,1,0,45,10,0
0.514491,421,11,0,1,1,0,45,10,0
0.515552,422,11,0,1,1,0,45,10,0
0.51593,423,11,0,1,1,0,45,10,0
0.515994,422,11,0,1,1,0,45,10,0
0.516122,423,11,0,1,1,0,45,10,0
0.516134,422,11,0,1,1,0,45,10,0
0.51684,422,11,0,1,1,0,46,10,0
0.517003,421,11,0,0,1,1,46,10,0
0.517903,422,11,0,0,1,1,46,10,0
0.517987,423,11,0,0,1,1,46,10,0
0.518916,424,11,0,0,1,1,46,10,0
0.518966,425,11,0,0,1,1,46,10,0
0.51918,426,11,0,0,1,1,46,10,0
0.519425,427,11,0,0,1,1,46,10,0
0.519465,428,11,1,0,0,1,46,10,0
0.519826,429,11,1,0,0,1,46,10,0
0.519868,430,11,1,0,0,1,46,10,0
0.520423,431,11,1,0,0,1,46,10,0
0.520818,432,11,1,0,0,1,46,10,0
0.520849,431,11,0,0,1,1,46,10,0
0.520947,432,11,0,0,1,1,46,10,0
0.521145,432,11,0,0,1,1,45,10,0
0.521597,432,11,0,0,1,1,46,10,0
0.521799,433,11,0,0,1,1,46,10,0
0.521896,433,11,0,0,1,1,47,10,0
0.522033,434,11,0,0,1,1,47,10,0
0.522675,435,11,0,0,1,1,47,10,0
0.522723,436,11,0,0,1,1,47,10,0
0.522799,437,11,0,0,1,1,47,10,0
0.522846,437,11,0,0,1,1,46,10,0
0.522926,436,11,0,0,1,1,46,10,0
0.523235,437,11,0,0,1,1,46,10,0
0.523501,436,11,0,0,1,1,46,10,0
0.523557,437,11,0,0,1,1,46,10,0
0.523778,437,11,0,0,1,1,45,10,0
0.523893,438,11,0,0,1,1,45,10,0
0.52408,439,11,0,0,1,1,45,10,0
0.524247,439,11,0,0,1,1,46,10,0
0.524996,440,11,0,0,1,1,46,10,0
0.525329,440,11,0,0,1,1,45,10,0
0.525486,440,11,0,0,1,1,46,10,0
0.525767,439,11,0,0,1,1,46,10,0
0.525804,440,11,0,0,1,1,46,10,0
0.525837,439,11,0,0,1,1,46,10,0
0.525917,440,11,0,0,1,1,46,10,0
0.525993,440,11,0,0,1,1,45,10,0
0.526285,441,11,0,0,1,1,45,10,0
0.527021,442,11,0,1,1,0,45,10,0
0.52716,443,11,0,1,1,0,45,10,0
0.52738,443,11,0,1,1,0,44,10,0
0.527613,444,11,0,1,1,0,44,10,0
0.527731,445,11,0,1,1,0,44,10,0
0.528714,445,11,0,1,1,0,43,10,0
0.529079,445,11,0,1,1,0,44,10,0
0.529448,446,11,0,1,1,0,44,10,0
0.530673,446,11,0,1,1,0,44,10,1
0.530788,447,11,0,1,1,0,44,10,1
0.530921,448,11,0,1,1,0,44,10,1
0.531075,448,11,0,1,1,0,43,10,1
0.531112,449,11,0,1,1,0,43,10,1
0.531423,449,11,0,1,1,0,44,10,1
0.531614,448,12,0,1,1,0,44,10,0
0.531932,448,12,0,1,1,0,43,10,0
0.531952,447,12,0,0,1,1,43,10,0
0.532077,448,12,0,0,1,1,43,10,0
0.533036,449,12,0,0,1,1,43,10,0
0.533415,450,12,0,0,1,1,43,10,0
0.533465,451,12,0,1,1,0,43,10,0
0.534023,452,12,0,1,1,0,43,10,0
0.53406,451,12,0,1,1,0,43,10,0
0.534181,452,12,0,1,1,0,43,10,0
0.534196,453,12,0,1,1,0,43,10,0
0.534617,454,12,0,1,1,0,43,10,0
0.534767,454,12,0,1,1,0,42,10,0
0.534913,455,12,1,1,0,0,42,10,0
0.535103,455,12,1,1,0,0,41,10,0
0.535262,456,12,1,1,0,0,41,10,0
0.535291,456,12,1,1,0,0,41,10,1
0.535476,456,12,1,1,0,0,40,10,1
0.535638,457,12,1,1,0,0,40,10,1
0.53573,456,13,1,1,0,0,40,10,0
0.535813,457,13,1,1,0,0,40,10,0
0.536473,458,13,1,1,0,0,40,10,0
0.536765,459,13,1,1,0,0,40,10,0
0.53748,458,13,1,1,0,0,40,10,0
0.537514,459,13,1,1,0,0,40,10,0
0.537584,460,13,1,1,0,0,40,10,0
0.538717,460,13,1,1,0,0,39,10,0
0.538872,459,13,1,1,0,0,39,10,0
0.538913,458,13,0,1,1,0,39,10,0
0.539005,458,13,0,1,1,0,38,10,0
0.539012,459,13,0,1,1,0,38,10,0
0.539029,460,13,0,1,1,0,38,10,0
0.5401,461,13,0,1,1,0,38,10,0
0.541446,460,13,0,0,1,1,38,10,0
0.541606,461,13,0,0,1,1,38,10,0
0.541933,461,13,0,0,1,1,37,10,0
0.541937,462,13,0,0,1,1,37,10,0
0.542197,462,13,0,0,1,1,37,11,0
0.542342,462,13,0,0,1,1,36,11,0
0.542907,463,13,0,0,1,1,36,11,0
0.54291,464,13,0,0,1,1,36,11,0
0.543236,465,13,0,0,1,1,36,11,0
0.543247,466,13,0,0,1,1,36,11,0
0.543786,467,13,1,0,0,1,36,11,0
0.544484,466,13,1,0,0,1,36,11,0
0.544955,465,13,0,0,1,1,36,11,0
0.545232,465,13,0,0,1,1,37,11,0
0.546538,466,13,0,0,1,1,37,11,0
0.5466,467,13,0,0,1,1,37,11,0
0.546604,467,13,0,0,1,1,38,11,0
0.546812,467,13,0,0,1,1,37,11,0
0.546888,467,13,0,0,1,1,38,11,0
0.546926,466,13,0,0,1,1,38,11,0
0.547047,467,13,0,0,1,1,38,11,0
0.547404,467,13,0,0,1,1,37,11,0
0.547514,468,13,0,0,1,1,37,11,0
0.547546,468,13,0,0,1,1,37,11,1
0.547927,469,13,0,1,1,0,37,11,1
0.547961,470,13,0,1,1,0,37,11,1
0.548037,469,14,0,1,1,0,37,11,0
0.548136,469,14,0,1,1,0,38,11,0
0.548152,469,14,0,1,1,0,37,11,0
0.548681,470,14,0,1,1,0,37,11,0
0.549007,470,14,0,1,1,0,38,11,0
0.549169,469,14,0,1,1,0,38,11,0
0.549288,470,14,0,1,1,0,38,11,0
0.549447,471,14,0,1,1,0,38,11,0
0.549448,471,14,0,1,1,0,39,11,0
0.549512,472,14,0,1,1,0,39,11,0
0.549513,471,14,0,1,1,0,39,11,0
0.54958,472,14,0,1,1,0,39,11,0
0.550016,473,14,0,1,1,0,39,11,0
0.550027,472,14,0,0,1,1,39,11,0
0.550161,473,14,0,0,1,1,39,11,0
0.55025,474,14,0,0,1,1,39,11,0
0.550368,474,14,0,0,1,1,40,11,0
0.550473,475,14,0,0,1,1,40,11,0
0.550588,476,14,0,1,1,0,40,11,0
0.550615,477,14,0,1,1,0,40,11,0
0.550768,478,14,0,1,1,0,40,11,0
0.551056,479,14,0,1,1,0,40,11,0
0.551238,479,14,0,1,1,0,39,11,0
0.552221,480,14,0,1,1,0,39,11,0
0.552425,481,14,0,1,1,0,39,11,0
0.55254,480,14,0,1,1,0,39,11,0
0.552749,481,14,0,1,1,0,39,11,0
0.552923,480,14,0,0,1,1,39,11,0
0.5531,481,14,0,0,1,1,39,11,0
0.553388,481,14,0,0,1,1,40,11,0
0.55365,482,14,0,0,1,1,40,11,0
0.554098,482,14,0,0,1,1,41,11,0
0.554137,483,14,0,0,1,1,41,11,0
0.554272,484,14,0,0,1,1,41,11,0
0.55429,483,14,0,0,1,1,41,11,0
0.554966,483,14,0,0,1,1,40,11,0
0.55511,483,14,0,0,1,1,41,11,0
0.555219,484,14,0,0,1,1,41,11,0
0.555241,485,14,0,0,1,1,41,11,0
0.555316,486,14,0,0,1,1,41,11,0
0.555579,487,14,0,0,1,1,41,11,0
0.556025,488,14,0,0,1,1,41,11,0
0.556073,489,14,0,0,1,1,41,11,0
0.556085,490,14,0,0,1,1,41,11,0
0.556232,490,14,0,0,1,1,40,11,0
0.55641,490,14,0,0,1,1,41,11,0
0.556724,491,14,0,0,1,1,41,11,0
0.556789,492,14,0,0,1,1,41,11,0
0.556891,491,14,0,0,1,1,41,11,0
0.557215,492,14,0,0,1,1,41,11,0
0.557413,493,14,0,0,1,1,41,11,0
0.557705,494,14,0,0,1,1,41,11,0
0.557819,495,14,0,0,1,1,41,11,0
0.557989,495,14,0,0,1,1,42,11,0
0.55806,495,14,0,0,1,1,43,11,0
0.558272,496,14,0,0,1,1,43,11,0
0.558318,496,14,0,0,1,1,44,11,0
0.558374,497,14,0,0,1,1,44,11,0
0.558468,497,14,0,0,1,1,43,11,0
0.559178,498,14,0,0,1,1,43,11,0
0.559334,498,14,0,0,1,1,44,11,0
0.559346,499,14,0,0,1,1,44,11,0
0.559485,500,14,0,0,1,1,44,11,0
0.559667,499,14,0,0,1,1,44,11,0
0.559767,500,14,0,0,1,1,44,11,0
0.560579,501,14,0,0,1,1,44,11,0
0.560582,502,14,0,0,1,1,44,11,0
0.561005,503,14,0,0,1,1,44,11,0
0.561008,504,14,0,0,1,1,44,11,0
0.561508,503,14,0,0,1,1,44,11,0
0.561532,504,14,0,0,1,1,44,11,0
0.561843,505,14,0,0,1,1,44,11,0
0.562896,504,14,0,0,1,1,44,11,0
0.562955,504,14,0,0,1,1,45,11,0
0.56321,503,14,0,0,1,1,45,11,0
0.56346,502,14,0,0,1,1,45,11,0
0.563693,503,14,0,0,1,1,45,11,0
0.564076,504,14,0,1,1,0,45,11,0
0.564172,505,14,0,1,1,0,45,11,0
0.564522,504,14,0,0,1,1,45,11,0
0.564629,505,14,0,0,1,1,45,11,0
0.5647,506,14,0,0,1,1,45,11,0
0.564784,507,14,0,0,1,1,45,11,0
0.564791,507,14,0,0,1,1,44,11,0
0.564905,507,14,0,0,1,1,45,11,0
0.565322,507,14,0,0,1,1,44,11,0
0.565359,507,14,0,0,1,1,45,11,0
0.565485,506,14,0,0,1,1,45,11,0
0.566057,507,14,0,0,1,1,45,11,0
0.566525,507,14,0,0,1,1,46,11,0
0.566914,507,14,0,0,1,1,47,11,0
0.567016,508,14,0,0,1,1,47,11,0
0.567269,509,14,0,0,1,1,47,11,0
0.567589,510,14,0,0,1,1,47,11,0
0.567652,511,14,0,0,1,1,47,11,0
0.567917,511,14,0,0,1,1,48,11,0
0.568323,511,14,0,0,1,1,49,11,0
0.568458,510,14,0,0,1,1,49,11,0
0.568461,511,14,0,0,1,1,49,11,0
0.568622,512,14,0,0,1,1,49,11,0
0.56917,513,14,0,0,1,1,49,11,0
0.569536,513,14,0,0,1,1,48,11,0
0.569544,513,14,0,0,1,1,49,11,0
0.569665,512,14,0,0,1,1,49,11,0
0.569937,512,14,0,0,1,1,49,11,1
0.570533,511,15,0,0,1,1,49,11,0
0.570624,510,15,0,0,1,1,49,11,0
0.570994,510,15,0,0,1,1,48,11,0
0.571422,509,15,0,0,1,1,48,11,0
0.57164,510,15,0,0,1,1,48,11,0
0.57168,511,15,0,0,1,1,48,11,0
0.571718,512,15,0,0,1,1,48,11,0
0.571843,513,15,0,0,1,1,48,11,0
0.571915,514,15,0,0,1,1,48,11,0
0.572224,515,15,0,0,1,1,48,11,0
0.572987,515,15,0,0,1,1,49,11,0
0.573045,516,15,0,0,1,1,49,11,0
0.573379,517,15,0,0,1,1,49,11,0
0.573593,518,15,0,0,1,1,49,11,0
0.573706,519,15,0,0,1,1,49,11,0
0.573732,519,15,0,0,1,1,50,11,0
0.573735,520,15,0,0,1,1,50,11,0
0.5738,520,15,0,0,1,1,50,12,0
0.573953,521,15,0,0,1,1,50,12,0
0.573965,522,15,0,0,1,1,50,12,0
0.574106,522,15,0,0,1,1,49,12,0
0.574642,523,15,0,0,1,1,49,12,0
0.574785,524,15,0,0,1,1,49,12,0
0.574821,525,15,0,0,1,1,49,12,0
0.574829,526,15,1,0,0,1,49,12,0
0.575104,526,15,1,0,0,1,49,12,1
0.576814,525,15,1,0,0,1,49,12,1
0.576855,526,15,1,0,0,1,49,12,1
0.576857,526,15,1,0,0,1,49,12,2
0.577131,525,16,1,0,0,1,49,12,1
0.577398,526,16,1,0,0,1,49,12,1
0.577511,527,16,1,0,0,1,49,12,1
0.577551,526,17,1,0,0,1,49,12,0
0.577727,527,17,1,0,0,1,49,12,0
0.578059,527,17,1,0,0,1,48,12,0
0.57811,528,17,1,0,0,1,48,12,0
0.578305,528,17,1,0,0,1,48,12,1
0.578618,527,17,1,0,0,1,48,12,1
0.578944,528,17,1,1,0,0,48,12,1
0.579167,528,17,1,1,0,0,47,12,1
0.579281,529,17,1,1,0,0,47,12,1
0.579504,530,17,1,1,0,0,47,12,1
0.579661,531,17,1,1,0,0,47,12,1
0.579689,532,17,1,1,0,0,47,12,1
0.579805,531,18,1,1,0,0,47,12,0
0.580295,532,18,1,1,0,0,47,12,0
0.580317,531,18,0,1,1,0,47,12,0
0.580363,531,18,0,1,1,0,46,12,0
0.580815,530,18,0,1,1,0,46,12,0
0.58085,531,18,0,1,1,0,46,12,0
0.581587,530,18,0,0,1,1,46,12,0
0.582234,531,18,0,0,1,1,46,12,0
0.58283,531,18,0,0,1,1,47,12,0
0.582873,531,18,0,0,1,1,48,12,0
0.582974,530,18,0,0,1,1,48,12,0
0.583075,529,18,0,0,1,1,48,12,0
0.58316,530,18,0,0,1,1,48,12,0
0.583373,530,18,0,0,1,1,47,12,0
0.583771,530,18,0,0,1,1,48,12,0
0.583776,530,18,0,0,1,1,49,12,0
0.583827,531,18,0,0,1,1,49,12,0
0.583909,531,18,0,0,1,1,48,12,0
0.584019,531,18,0,0,1,1,49,12,0
0.584198,531,18,0,0,1,1,50,12,0
0.584846,531,18,0,0,1,1,49,12,0
0.584861,532,18,0,0,1,1,49,12,0
0.585534,532,18,0,0,1,1,48,12,0
0.585622,533,18,0,0,1,1,48,12,0
0.585661,533,18,0,0,1,1,47,12,0
0.58648,532,18,0,0,1,1,47,12,0
0.586658,533,18,0,0,1,1,47,12,0
0.586942,533,18,0,0,1,1,48,12,0
0.587127,534,18,0,0,1,1,48,12,0
0.587234,533,18,0,0,1,1,48,12,0
0.588773,532,18,0,0,1,1,48,12,0
0.589141,533,18,0,0,1,1,48,12,0
0.58935,534,18,0,0,1,1,48,12,0
0.589545,534,18,0,0,1,1,47,12,0
0.589659,535,18,0,0,1,1,47,12,0
0.589791,536,18,0,0,1,1,47,12,0
0.589856,537,18,0,0,1,1,47,12,0
0.589901,537,18,0,0,1,1,48,12,0
0.589964,538,18,0,1,1,0,48,12,0
0.590181,539,18,0,1,1,0,48,12,0
0.590476,540,18,0,1,1,0,48,12,0
0.590501,541,18,0,1,1,0,48,12,0
0.590586,542,18,0,1,1,0,48,12,0
0.590653,542,18,0,1,1,0,49,12,0
0.59078,542,18,0,1,1,0,50,12,0
0.591219,543,18,0,1,1,0,50,12,0
0.591505,543,18,0,1,1,0,49,12,0
0.591643,542,18,0,1,1,0,49,12,0
0.591659,541,18,0,0,1,1,49,12,0
0.592235,542,18,0,0,1,1,49,12,0
0.592605,543,18,0,0,1,1,49,12,0
0.592753,544,18,0,0,1,1,49,12,0
0.592764,544,18,0,0,1,1,50,12,0
0.592956,545,18,0,0,1,1,50,12,0
0.593301,546,18,0,0,1,1,50,12,0
0.593954,546,18,0,0,1,1,49,12,0
